symbol,month,leverage,side,entry_time,exit_time,entry_price,exit_price,net_roe,result
ETHUSDT,2026-08,100,SHORT,2026-08-07 16:59:00,2026-08-07 17:41:00,1908.6099853515625,1911.663761328125,-0.20000000000000104,SL
ETHUSDT,2026-08,100,SHORT,2026-08-08 09:31:00,2026-08-08 10:29:00,1919.5799560546875,1922.6512839843751,-0.20000000000000734,SL
ETHUSDT,2026-08,100,SHORT,2026-08-08 11:20:00,2026-08-08 14:23:00,1919.5799560546875,1922.6512839843751,-0.20000000000000734,SL
ETHUSDT,2026-08,100,SHORT,2026-08-09 08:00:00,2026-08-09 08:04:00,1920.2099609375,1923.2822968750002,-0.20000000000000814,SL
ETHUSDT,2026-08,100,SHORT,2026-08-09 08:21:00,2026-08-09 08:43:00,1920.2099609375,1914.298311942791,0.267864718701005,TP
ETHUSDT,2026-08,100,SHORT,2026-08-11 09:52:00,2026-08-11 09:59:00,1882.1800537109375,1885.191541796875,-0.2000000000000038,SL
ETHUSDT,2026-08,100,SHORT,2026-08-11 14:24:00,2026-08-11 14:35:00,1882.1800537109375,1881.050745678711,0.01999999999999085,SL
ETHUSDT,2026-08,100,SHORT,2026-08-12 08:03:00,2026-08-12 09:19:00,1893.3699951171875,1896.399387109375,-0.20000000000000445,SL
ETHUSDT,2026-08,100,SHORT,2026-08-12 14:02:00,2026-08-12 14:10:00,1893.3699951171875,1896.399387109375,-0.20000000000000445,SL
ETHUSDT,2026-08,100,LONG,2026-08-14 08:19:00,2026-08-14 09:32:00,1872.280029296875,1873.403397314453,0.01999999999999648,SL
ETHUSDT,2026-08,100,LONG,2026-08-14 09:37:00,2026-08-14 11:38:00,1872.280029296875,1880.7052894287108,0.4099999999999918,TP
ETHUSDT,2026-08,100,LONG,2026-08-15 08:01:00,2026-08-15 08:54:00,1880.0,1876.992,-0.20000000000000204,SL
ETHUSDT,2026-08,100,LONG,2026-08-15 09:35:00,2026-08-15 15:19:00,1880.0,1884.9424743652346,0.2228975726188618,TP
ETHUSDT,2026-08,100,SHORT,2026-08-16 15:37:00,2026-08-16 16:17:00,1885.0,1888.016,-0.20000000000000406,SL
ETHUSDT,2026-08,100,SHORT,2026-08-16 17:34:00,2026-08-16 19:40:00,1885.0,1888.016,-0.20000000000000406,SL
ETHUSDT,2026-08,100,SHORT,2026-08-19 08:37:00,2026-08-19 08:38:00,1921.3199462890625,1924.394058203125,-0.20000000000000215,SL
ETHUSDT,2026-08,100,SHORT,2026-08-19 08:57:00,2026-08-19 10:59:00,1921.3199462890625,1920.1671543212892,0.01999999999999194,SL
ETHUSDT,2026-08,100,SHORT,2026-08-27 08:05:00,2026-08-27 08:08:00,2510.639892578125,2514.6569164062503,-0.20000000000001097,SL
ETHUSDT,2026-08,100,SHORT,2026-08-27 10:26:00,2026-08-27 10:27:00,2510.639892578125,2499.3420130615236,0.40999999999999237,TP
ETHUSDT,2026-08,100,SHORT,2026-08-29 14:43:00,2026-08-29 14:47:00,2448.050048828125,2451.96692890625,-0.19999999999999613,SL
ETHUSDT,2026-08,100,SHORT,2026-08-29 14:48:00,2026-08-29 15:24:00,2448.050048828125,2446.581218798828,0.020000000000000864,SL
ETHUSDT,2026-08,100,LONG,2026-08-30 09:40:00,2026-08-30 12:02:00,2451.550048828125,2462.5820240478515,0.40999999999999825,TP
ETHUSDT,2026-08,100,SHORT,2026-08-30 12:05:00,2026-08-30 12:12:00,2467.929931640625,2471.87861953125,-0.20000000000000098,SL
ETHUSDT,2026-08,50,SHORT,2026-08-01 14:08:00,2026-08-01 17:16:00,1871.97998046875,1864.7428851675438,0.1733005528027599,TP
ETHUSDT,2026-08,50,LONG,2026-08-01 17:25:00,2026-08-01 17:37:00,1862.3800048828125,1857.7240548706056,-0.14499999999999535,SL
ETHUSDT,2026-08,50,SHORT,2026-08-05 12:19:00,2026-08-05 12:21:00,1878.0,1882.695,-0.1449999999999983,SL
ETHUSDT,2026-08,50,SHORT,2026-08-05 12:34:00,2026-08-05 13:30:00,1878.0,1866.732,0.28000000000000075,TP
ETHUSDT,2026-08,50,SHORT,2026-08-07 08:31:00,2026-08-07 08:44:00,1908.6099853515625,1913.3815103149414,-0.14499999999999857,SL
ETHUSDT,2026-08,50,SHORT,2026-08-07 16:59:00,2026-08-07 18:00:00,1908.6099853515625,1913.3815103149414,-0.14499999999999857,SL
ETHUSDT,2026-08,50,SHORT,2026-08-08 09:31:00,2026-08-08 14:30:00,1919.5799560546875,1924.378905944824,-0.14499999999999572,SL
ETHUSDT,2026-08,50,SHORT,2026-08-08 18:19:00,2026-08-09 00:00:00,1919.5799560546875,1916.77001953125,0.05319144260113973,TP
ETHUSDT,2026-08,50,SHORT,2026-08-09 08:00:00,2026-08-09 08:43:00,1920.2099609375,1914.298311942791,0.1339323593505025,TP
ETHUSDT,2026-08,50,SHORT,2026-08-09 09:53:00,2026-08-09 13:29:00,1920.2099609375,1925.0104858398436,-0.14499999999999524,SL
ETHUSDT,2026-08,50,SHORT,2026-08-11 09:52:00,2026-08-11 10:05:00,1882.1800537109375,1886.8855038452148,-0.14499999999999807,SL
ETHUSDT,2026-08,50,SHORT,2026-08-11 14:24:00,2026-08-11 14:50:00,1882.1800537109375,1873.2058513376905,0.21839914665850557,TP
ETHUSDT,2026-08,50,SHORT,2026-08-12 08:03:00,2026-08-12 09:24:00,1893.3699951171875,1898.1034201049804,-0.14499999999999783,SL
ETHUSDT,2026-08,50,SHORT,2026-08-12 14:02:00,2026-08-12 14:10:00,1893.3699951171875,1898.1034201049804,-0.14499999999999783,SL
ETHUSDT,2026-08,50,LONG,2026-08-14 08:19:00,2026-08-14 09:32:00,1872.280029296875,1873.403397314453,0.00999999999999824,SL
ETHUSDT,2026-08,50,LONG,2026-08-14 09:37:00,2026-08-14 12:58:00,1872.280029296875,1873.403397314453,0.00999999999999824,SL
ETHUSDT,2026-08,50,LONG,2026-08-15 08:01:00,2026-08-15 15:19:00,1880.0,1884.9424743652346,0.1114487863094309,TP
ETHUSDT,2026-08,50,SHORT,2026-08-15 17:16:00,2026-08-16 00:00:00,1886.5899658203125,1882.469970703125,0.0891915888409826,TP
ETHUSDT,2026-08,50,SHORT,2026-08-16 15:37:00,2026-08-16 16:30:00,1885.0,1889.7124999999999,-0.14499999999999638,SL
ETHUSDT,2026-08,50,SHORT,2026-08-16 17:34:00,2026-08-16 21:39:00,1885.0,1878.981998692027,0.13962868190909838,TP
ETHUSDT,2026-08,50,SHORT,2026-08-19 08:37:00,2026-08-19 08:38:00,1921.3199462890625,1926.123246154785,-0.14499999999999502,SL
ETHUSDT,2026-08,50,SHORT,2026-08-19 08:57:00,2026-08-19 11:13:00,1921.3199462890625,1926.123246154785,-0.14499999999999502,SL
ETHUSDT,2026-08,50,SHORT,2026-08-27 08:05:00,2026-08-27 08:09:00,2510.639892578125,2516.91649230957,-0.14499999999999383,SL
ETHUSDT,2026-08,50,SHORT,2026-08-27 10:26:00,2026-08-27 11:16:00,2510.639892578125,2509.1335086425784,0.00999999999999526,SL
ETHUSDT,2026-08,50,SHORT,2026-08-29 14:43:00,2026-08-29 16:16:00,2448.050048828125,2454.170173950195,-0.14499999999999405,SL
ETHUSDT,2026-08,50,SHORT,2026-08-29 16:22:00,2026-08-29 16:52:00,2448.050048828125,2454.170173950195,-0.14499999999999405,SL
ETHUSDT,2026-08,50,LONG,2026-08-30 09:40:00,2026-08-30 12:04:00,2451.550048828125,2463.8349609375,0.230553973296351,TP
ETHUSDT,2026-08,50,SHORT,2026-08-30 12:05:00,2026-08-30 13:46:00,2467.929931640625,2474.0997564697263,-0.14499999999999558,SL
